true_index,Sales
327803,7724.75
327830,7654.07
327831,1556.26
327834,5223.61
327853,7060.82
327858,5273.76
327862,5375.53
327866,4983.86
327891,0.0
327896,0.0
327909,4455.0
327945,5644.41
327965,6345.43
327970,0.0
327972,5341.61
327979,6613.62
327981,5064.08
327994,8300.19
328011,5656.0
328021,11290.16
328050,6726.56
328102,5087.2
328114,0.0
328120,11827.08
328131,0.0
328133,8396.83
328144,0.0
328147,0.0
328156,0.0
328157,9093.94
328160,14792.37
328167,3760.0
328173,4749.3
328197,7791.88
328209,10658.3
328210,4148.84
328213,7175.8
328255,5238.94
328258,6632.65
328265,8187.91
328266,21819.67
328267,12422.08
328284,16708.36
328289,0.0
328295,0.0
328307,7828.16
328339,9392.71
328347,7313.75
328348,4193.0
328349,5392.46
328354,6798.36
328365,4587.42
328378,4627.5
328382,7217.9
328391,4864.9
328399,5179.2
328407,6121.62
328413,9834.92
328418,5414.5
328439,3175.6
328443,6575.5
328444,0.0
328458,7474.56
328461,7244.7
328483,6298.13
328506,6206.56
328540,0.0
328554,9326.18
328555,8565.33
328583,8096.5
328600,5989.9
328607,7579.38
328632,5677.17
328639,8345.89
328646,4759.09
328668,2510.25
328687,7231.76
328704,0.0
328716,4098.95
328720,8219.3
328721,10024.0
328733,0.0
328734,2478.76
328740,6101.82
328771,9563.0
328793,8022.46
328800,6507.1
328803,0.0
328819,10094.43
328829,12278.33
328837,0.0
328841,0.0
328857,3580.83
328863,5801.06
328865,2306.17
328870,10186.44
328875,6020.0
328888,7381.46
328915,6839.6
328918,4978.33
328929,6144.13
328930,10900.83
328932,0.0
328944,9775.89
328958,4423.42
328959,10397.5
328962,5201.29
328963,8625.16
328986,5084.87
329012,6651.0
329041,0.0
329045,8564.0
329050,3575.42
329058,5494.36
329059,7374.75
329067,6032.5
329077,7672.36
329089,0.0
329091,6931.92
329115,4946.36
329117,3324.25
329127,5238.45
329130,2986.44
329134,5785.62
329164,7111.31
329166,4686.0
329171,9367.89
329174,9511.5
329177,4228.21
329244,11360.84
329248,0.0
329255,4817.17
329257,9896.92
329265,10106.21
329266,2375.73
329277,9492.3
329283,10229.0
329298,5150.0
329310,5597.68
329314,0.0
329316,9447.67
329322,5175.69
329326,6255.63
329344,0.0
329372,5771.16
329373,12077.2
329376,5676.1
329387,2699.11
329398,9432.19
329401,5044.5
329403,0.0
329407,9117.27
329409,4686.8
329427,6607.42
329430,6725.92
329431,4301.91
329439,0.0
329451,0.0
329460,16854.38
329461,4584.25
329468,4420.07
329469,9824.29
329473,0.0
329475,0.0
329477,3394.75
329481,0.0
329495,9396.92
329502,6145.3
329508,4353.2
329540,8124.5
329552,5454.71
329560,0.0
329571,8282.41
329598,5282.5
329605,6795.67
329616,8292.47
329632,7601.81
329640,9691.0
329656,4744.92
329671,0.0
329678,13504.82
329692,14203.46
329695,3643.5
329708,7458.9
329711,20915.8
329713,0.0
329719,6335.7
329732,0.0
329748,3999.89
329760,9206.79
329805,2558.86
329810,4316.06
329813,9591.68
329817,3900.94
329820,0.0
329830,0.0
329852,14265.44
329855,5565.65
329875,3596.7
329884,5279.55
329889,6771.69
329896,4342.25
329904,0.0
329931,5456.46
329947,0.0
329955,7619.7
329959,3750.4
329963,9543.69
329966,9008.08
329968,0.0
329999,5859.0
330007,5343.15
330021,7604.92
330022,0.0
330029,7082.6
330046,4693.0
330050,5515.84
330057,4331.7
330068,5257.54
330069,4736.36
330071,5237.11
330087,4647.36
330090,5954.69
330100,9307.64
330127,4510.0
330139,8488.64
330141,5200.79
330143,5964.1
330145,6385.94
330149,6647.62
330157,8835.0
330162,6118.45
330172,7528.0
330191,0.0
330194,6244.21
330216,3916.77
330233,10243.9
330234,6867.0
330237,0.0
330247,1443.1
330257,0.0
330272,7350.85
330273,6525.5
330282,5671.22
330301,3697.7
330307,4440.07
330311,8474.54
330318,14470.2
330323,5625.09
330330,7652.1
330346,7118.32
330356,8009.33
330357,0.0
330371,12940.19
330379,6498.44
330387,0.0
330395,3919.2
330397,6139.24
330403,1649.92
330430,0.0
330440,0.0
330443,15602.55
330448,0.0
330456,7395.27
330457,6064.41
330464,0.0
330465,7647.42
330483,2332.09
330500,6214.8
330506,9596.17
330507,0.0
330538,9266.2
330556,0.0
330570,7584.27
330585,7259.77
330589,5321.75
330604,2730.89
330605,6298.13
330607,5848.75
330637,0.0
330639,3687.79
330652,0.0
330653,0.0
330666,0.0
330684,8614.0
330708,2635.31
330719,5756.42
330723,5859.82
330732,6134.46
330756,6540.47
330776,3437.5
330779,4867.5
330796,10616.1
330815,13198.87
330817,4879.31
330832,8203.24
330863,3230.17
330866,6810.5
330890,0.0
330897,8388.29
330909,6793.11
330927,9733.8
330933,2938.61
330950,0.0
330965,4660.21
330972,4889.75
330973,6067.08
330975,2340.73
330978,4087.07
330983,10177.39
330993,2178.58
331001,883.89
331002,7294.5
331016,6367.73
331023,6413.86
331029,9495.0
331033,0.0
331038,0.0
331039,3346.9
331051,5205.3
331052,0.0
331065,6613.73
331069,6174.1
331090,4952.4
331101,0.0
331103,6683.06
331112,4270.75
331116,0.0
331117,8477.53
331160,5264.36
331161,11457.71
331165,6757.41
331170,9933.73
331182,4332.28
331183,4937.53
331186,17221.53
331195,12215.88
331200,7864.25
331206,0.0
331215,6560.9
331220,5234.93
331241,10476.9
331254,6051.25
331265,6945.1
331274,5011.25
331277,7358.69
331281,4701.15
331288,0.0
331313,3083.75
331316,0.0
331336,10151.2
331343,6004.9
331352,7869.7
331353,0.0
331357,0.0
331358,3680.89
331375,0.0
331376,10245.82
331391,8313.64
331399,5077.54
331414,6996.64
331417,13494.25
331423,5590.73
331457,2631.29
331463,3716.93
331466,6099.75
331468,4987.72
331471,5675.63
331474,4211.43
331484,9743.5
331498,7634.06
331504,3604.1
331506,10120.79
331517,2856.93
331520,5125.2
331524,6646.67
331530,7966.37
331536,4854.33
331538,0.0
331544,7491.58
331550,4513.47
331551,10127.1
331552,8917.6
331561,13564.74
331593,2940.67
331609,3652.0
331623,0.0
331628,2105.54
331644,4757.18
331650,8296.57
331656,5939.92
331662,7782.79
331680,6773.6
331705,8845.17
331707,8233.84
331709,4258.6
331710,4225.0
331724,0.0
331728,4552.72
331737,6122.5
331745,16627.4
331749,4399.79
331760,6169.7
331775,14840.56
331776,0.0
331779,8002.32
331780,12015.79
331794,8990.6
331800,6905.25
331810,0.0
331825,9816.73
331833,13595.33
331834,7206.58
331840,7828.25
331844,5222.06
331847,7158.05
331862,7346.27
331882,2533.7
331891,8077.07
331896,6970.59
331899,5280.2
331921,4686.1
331923,11522.46
331930,5519.82
331942,0.0
331959,3915.9
331973,6313.0
331976,9242.36
331981,8055.54
332004,0.0
332006,9289.87
332010,6181.9
332017,6466.19
332027,6489.89
332030,4689.5
332039,4728.0
332041,0.0
332064,4445.0
332066,4812.57
332068,0.0
332076,7426.8
332083,0.0
332086,7352.09
332107,0.0
332111,10177.62
332139,13398.55
332143,8111.75
332157,9417.5
332169,8916.9
332171,8612.0
332175,8391.0
332178,11454.42
332179,5407.18
332181,0.0
332184,5471.08
332200,5969.5
332223,5609.4
332254,4804.47
332262,2857.11
332284,4794.0
332330,8316.55
332334,6641.3
332339,10359.86
332340,1982.11
332349,8304.76
332366,0.0
332384,8128.3
332389,6521.7
332412,6719.87
332419,0.0
332431,5724.67
332454,5790.0
332467,7908.81
332476,4466.64
332490,6480.93
332494,0.0
332496,10974.0
332505,10669.83
332510,4732.42
332513,0.0
332514,6360.2
332515,5042.73
332516,9327.91
332545,7877.86
332560,8070.18
332572,4718.18
332573,4455.0
332574,10673.88
332575,4180.4
332583,10461.58
332589,8915.58
332598,8172.73
332623,2253.86
332625,12249.89
332634,6685.8
332637,8749.47
332642,5623.47
332668,4836.85
332684,14091.88
332688,6107.69
332689,3213.27
332702,4587.62
332705,4999.92
332719,7187.62
332723,0.0
332748,2867.08
332762,0.0
332765,7251.17
332806,7546.47
332826,5910.78
332852,3453.18
332867,4614.2
332868,3997.3
332878,5983.0
332912,5470.29
332941,8085.54
332942,5948.56
332968,0.0
332974,7521.09
332998,3688.5
333007,5860.25
333013,0.0
333019,4678.57
333024,0.0
333029,5740.83
333031,8820.14
333059,8583.8
333065,5555.67
333066,0.0
333083,5476.45
333085,5743.27
333086,6426.58
333087,6214.38
333109,9665.88
333112,0.0
333119,9221.2
333124,6373.3
333127,0.0
333132,0.0
333140,11588.09
333151,0.0
333163,1461.1
333167,5262.5
333169,7234.8
333203,2686.5
333230,19852.29
333233,8003.36
333270,0.0
333273,0.0
333285,4226.11
333297,8538.5
333305,9217.36
333328,0.0
333331,5837.92
333345,7905.75
333351,4130.76
333355,6170.58
333359,4195.86
333362,8948.91
333368,3582.7
333384,5393.6
333385,7270.42
333394,0.0
333395,6043.3
333416,10526.31
333418,7717.71
333447,5795.5
333448,4985.53
333449,5108.27
333461,4681.8
333463,8136.25
333464,0.0
333467,0.0
333472,6228.9
333491,5773.0
333525,10787.5
333539,7355.24
333552,5922.44
333554,7265.5
333556,6848.2
333562,4873.88
333564,4552.92
333573,6659.8
333580,5932.36
333619,15659.17
333627,3442.88
333629,0.0
333641,4885.92
333650,9386.55
333667,5178.25
333674,8802.19
333687,3941.6
333690,7393.59
333693,4382.08
333699,0.0
333722,4538.53
333723,2699.11
333773,0.0
333775,3552.8
333784,4256.64
333819,3701.2
333820,7290.23
333826,7096.8
333835,7297.29
333845,15059.92
333856,7785.31
333858,8815.1
333869,6746.06
333885,6494.55
333891,0.0
333896,7992.0
333910,0.0
333918,9503.0
333925,6196.18
333930,6107.69
333932,5426.64
333940,6415.0
333953,5618.53
333955,9779.36
333964,9495.69
333969,4018.08
333976,0.0
333997,5926.87
334010,6347.5
334015,3258.21
334023,0.0
334029,6782.88
334031,7477.21
334071,11423.47
334075,3646.0
334076,5324.4
334081,6423.11
334113,4879.23
334115,6571.54
334116,0.0
334123,0.0
334132,8448.92
334136,5161.75
334149,7639.83
334156,6260.25
334165,7469.57
334166,5287.9
334172,0.0
334173,13918.9
334183,0.0
334186,4661.08
334189,9190.47
334199,6361.07
334203,9795.2
334209,9957.58
334214,10968.5
334221,6911.14
334223,5785.62
334236,7100.88
334246,5477.16
334261,0.0
334263,0.0
334270,4474.62
334288,4027.83
334300,6345.0
334305,0.0
334312,18069.0
334324,4534.0
334363,0.0
334381,5493.27
334384,7663.2
334403,7010.2
334404,7499.1
334422,5089.69
334430,3905.3
334431,8780.88
334480,9712.47
334494,0.0
334502,5116.72
334525,11470.54
334546,4839.71
334551,6398.43
334554,2714.21
334575,7543.64
334576,0.0
334578,6276.38
334583,5483.82
334597,6211.72
334609,7775.5
334613,5234.19
334615,11973.1
334620,3954.91
334624,4248.95
334646,6299.9
334649,8607.0
334652,11744.8
334693,0.0
334696,11028.25
334697,6465.3
334703,6900.55
334712,3957.32
334723,5866.56
334728,6368.81
334730,4887.67
334737,7570.3
334743,6244.29
334751,6441.46
334761,0.0
334771,4092.17
334776,0.0
334783,4115.92
334813,5396.33
334816,6775.75
334834,9051.6
334840,5466.44
334846,0.0
334854,0.0
334890,0.0
334904,0.0
334926,7121.09
334938,0.0
334950,0.0
334959,0.0
334979,5035.75
334980,8820.58
334986,4891.18
335015,0.0
335029,8566.69
335040,5934.73
335045,0.0
335047,12113.33
335064,7462.75
335065,7045.83
335073,2296.82
335103,5779.68
335120,2086.27
335124,5249.18
335142,12993.85
335143,6796.6
335152,5694.75
335167,7052.0
335168,4784.91
335173,4941.0
335188,8218.75
335211,9555.15
335223,0.0
335251,0.0
335262,5504.2
335285,8745.64
335292,3896.5
335310,0.0
335319,8893.57
335340,6101.9
335384,7729.4
335394,6565.05
335397,5365.64
335412,3468.62
335438,3874.3
335442,8952.82
335473,7530.17
335475,5735.4
335489,10855.14
335495,10036.64
335496,15359.84
335498,10119.79
335500,3526.4
335505,0.0
335515,8047.75
335527,12159.5
335548,0.0
335552,6380.82
335560,5269.9
335564,9237.82
335565,8684.9
335568,0.0
335569,5911.73
335574,7310.4
335583,9055.31
335602,10667.7
335622,5237.11
335647,0.0
335660,8051.7
335663,7714.43
335664,8571.25
335698,6394.5
335705,7648.4
335709,0.0
335725,6810.5
335726,4419.41
335742,6391.29
335749,7174.2
335754,4808.67
335766,10098.92
335767,2943.65
335786,2419.6
335787,15202.27
335807,15701.18
335819,7668.4
335823,0.0
335829,7443.14
335838,4989.55
335850,2533.84
335861,4641.1
335870,3217.94
335878,8315.6
335882,5390.18
335889,3849.21
335903,6355.85
335916,10695.93
335928,15832.36
335939,2998.1
335955,4226.11
335970,5861.08
335971,0.0
335976,5651.5
335978,9120.32
335991,4242.82
335996,10805.18
336002,4638.4
336005,10298.45
336026,7772.58
336030,4062.08
336041,4786.0
336047,4366.4
336061,6764.42
336073,0.0
336083,5940.2
336084,4768.25
336107,6309.55
336111,17202.8
336113,9976.5
336125,6011.91
336126,2180.45
336136,7064.62
336156,8500.8
336165,3143.06
336168,5457.5
336175,10502.62
336183,6938.5
336184,6048.94
336206,2962.13
336213,0.0
336218,4984.31
336221,0.0
336225,9750.27
336244,3854.43
336246,0.0
336254,0.0
336265,6103.78
336270,10452.5
336281,5851.17
336288,4545.91
336291,5808.22
336296,8804.27
336305,7046.06
336312,7686.8
336314,6526.9
336315,4529.18
336317,9488.12
336325,3045.23
336338,8754.5
336352,4046.39
336356,0.0
336367,6299.65
336373,7018.53
336387,8971.0
336401,8403.4
336416,11264.53
336426,0.0
336427,0.0
336444,0.0
336445,10945.35
336449,10910.0
336464,5225.23
336517,9363.77
336522,9700.91
336544,8076.83
336559,18614.9
336579,5896.6
336584,4030.3
336615,0.0
336622,7770.69
336623,5260.15
336654,0.0
336661,5659.12
336667,0.0
336670,0.0
336672,8226.92
336679,10987.57
336697,7324.57
336702,9075.47
336703,6038.0
336709,3670.2
336730,0.0
336732,3316.07
336758,6526.0
336788,7108.92
336825,6316.5
336826,0.0
336830,7152.16
336885,0.0
336889,6093.14
336908,0.0
336915,11106.1
336925,8232.0
336932,0.0
336935,5308.2
336938,2384.7
336953,0.0
336975,0.0
336983,6189.83
336984,0.0
336994,8741.9
337010,4339.59
337015,6977.06
337027,4715.94
337030,7141.42
337035,10492.9
337044,7555.71
337049,5900.27
337059,2699.11
337069,6029.73
337070,0.0
337073,5729.53
337082,0.0
337083,8399.74
337091,7563.79
337100,5870.56
337109,25977.09
337110,7453.58
337115,0.0
337117,4402.13
337124,8154.55
337129,3934.73
337134,5139.82
337138,12854.0
337141,10301.2
337146,7998.46
337158,4630.45
337190,12564.0
337191,5503.92
337209,0.0
337215,5937.55
337222,3624.2
337223,0.0
337242,5848.28
337245,0.0
337247,6149.5
337258,6565.05
337285,21393.4
337287,5413.94
337295,4320.5
337299,7409.07
337305,7864.21
337310,5260.64
337312,0.0
337315,4609.64
337333,5230.62
337337,6233.93
337347,5189.45
337378,4958.93
337386,6935.55
337402,6893.47
337406,7486.38
337420,8821.83
337424,0.0
337431,7315.82
337448,7925.38
337468,3697.7
337481,5189.58
337487,0.0
337494,6833.27
337496,5431.09
337515,5934.7
337516,4427.4
337518,2129.4
337521,6967.09
337522,15223.1
337529,5988.91
337539,6627.87
337540,8886.5
337542,10741.56
337549,11115.54
337553,0.0
337559,6879.35
337563,0.0
337564,0.0
337571,3276.3
337577,5929.07
337587,7688.7
337595,5859.82
337600,7380.73
337623,6853.8
337627,11898.33
337629,4438.5
337631,2692.1
337638,8362.7
337648,13215.0
337651,3660.8
337661,4228.38
337663,5115.55
337670,7202.8
337675,6113.21
337681,4939.5
337686,7260.43
337687,10606.59
337690,6607.42
337705,0.0
337707,6150.2
337726,9018.42
337738,9299.0
337742,3583.75
337760,8486.71
337764,6260.17
337767,5602.62
337780,13422.38
337802,8567.67
337811,0.0
337834,11528.0
337836,9772.0
337857,3678.92
337867,11615.77
337869,3970.25
337874,8684.18
337876,6019.8
337878,9849.1
337882,0.0
337889,7410.21
337897,5936.5
337903,0.0
337908,3534.3
337919,5909.2
337928,6628.0
337930,5736.33
337945,6235.47
337958,7071.58
337980,11290.16
337990,6402.4
338018,8438.93
338034,0.0
338055,7889.0
338068,7177.21
338073,4900.6
338081,5723.3
338086,5252.0
338089,5017.41
338109,4241.47
338115,0.0
338119,9920.55
338121,10292.8
338131,5074.06
338143,4187.47
338144,5133.93
338162,6369.0
338165,7765.17
338173,4319.05
338175,8370.82
338184,6655.7
338219,4778.32
338222,5084.87
338240,6670.64
338254,9793.62
338271,4030.3
338286,8331.75
338302,0.0
338312,6570.8
338316,5554.85
338317,3686.2
338319,6821.88
338323,0.0
338342,5242.62
338343,6105.6
338344,6023.44
338354,7985.0
338356,5042.31
338371,7628.13
338377,5424.62
338383,4092.67
338401,8050.9
338403,0.0
338417,4898.19
338429,6966.27
338458,7362.5
338462,3279.2
338478,4741.1
338502,5394.5
338503,0.0
338508,0.0
338522,4040.47
338524,5380.07
338526,8559.38
338540,6234.31
338543,7641.0
338550,27745.38
338560,8673.92
338599,4087.56
338615,5369.36
338625,4587.83
338630,9062.31
338636,5385.5
338653,6567.38
338664,5679.55
338678,5801.06
338680,4801.62
338690,3171.61
338694,0.0
338712,6303.93
338720,4918.47
338723,5028.42
338727,0.0
338728,5202.32
338740,6493.32
338748,0.0
338753,4863.89
338767,0.0
338773,5186.67
338810,0.0
338812,8601.87
338829,9389.4
338830,9695.0
338841,0.0
338844,0.0
338859,5264.5
338860,4494.35
338882,5892.88
338892,5693.58
338903,0.0
338919,4668.87
338933,7764.0
338951,6329.44
338954,0.0
338964,0.0
338973,0.0
338988,5293.57
338991,0.0
339002,6375.67
339016,7879.09
339028,7727.0
339035,4793.3
339039,9554.81
339043,3453.92
339054,8724.9
339055,9928.25
339057,9644.3
339069,3656.33
339072,5237.31
339080,6559.65
339087,5227.73
339088,3615.94
339093,11560.26
339155,0.0
339160,6709.91
339193,6111.18
339201,7673.83
339204,9101.64
339205,7251.17
339214,7461.64
339226,7141.08
339241,3504.3
339247,5231.46
339252,9224.7
339259,3593.41
339265,3900.94
339279,5317.07
339285,4734.75
339328,9944.32
339335,4727.0
339341,16670.0
339346,5802.2
339361,0.0
339370,7710.69
339372,0.0
339377,6722.81
339380,1789.44
339386,5191.5
339398,5352.91
339416,8247.53
339418,3630.9
339425,0.0
339427,8757.73
339432,3958.07
339451,5298.0
339453,9222.3
339477,8444.11
339497,8239.1
339520,5073.7
339523,9363.77
339534,0.0
339540,3553.3
339553,13044.86
339562,0.0
339569,12975.46
339575,4524.19
339580,9148.2
339592,0.0
339594,5100.44
339596,5601.26
339622,9628.25
339656,8328.38
339697,6867.8
339734,6561.6
339742,0.0
339743,4837.62
339750,0.0
339766,1690.0
339776,8250.67
339777,6953.0
339778,3703.06
339786,3944.09
339805,8224.0
339819,3116.6
339822,8398.06
339841,0.0
339847,6351.17
339849,2486.5
339876,6013.93
339877,6797.7
339885,4308.68
339892,3007.1
339893,4521.24
339900,11499.27
339904,0.0
339916,5162.0
339917,2537.71
339921,14734.2
339931,0.0
339932,5148.36
339941,11801.47
339956,7055.58
339958,5237.25
339959,6820.79
339967,4207.14
339972,4337.3
339976,4156.73
339979,4398.18
339990,0.0
339994,8786.61
339998,5426.33
339999,0.0
340021,6974.95
340022,5860.25
340027,2723.06
340029,11075.79
340039,0.0
340043,7965.41
340050,4034.1
340056,6963.2
340092,3815.71
340105,4114.83
340108,6660.89
340116,7115.71
340135,16116.76
340145,4812.36
340147,4326.6
340150,8457.33
340152,7024.0
340206,7083.33
340208,10008.85
340209,0.0
340217,6354.93
340227,8964.21
340237,4973.93
340246,6849.67
340254,4164.14
340265,5847.9
340268,10086.62
340276,6314.56
340296,7930.43
340300,7547.92
340312,9951.2
340313,0.0
340314,4270.64
340338,6867.92
340357,0.0
340363,12336.88
340378,5099.92
340396,6433.3
340401,17060.0
340425,12186.58
340430,4825.71
340476,9357.0
340517,4298.6
340520,3341.44
340524,0.0
340531,0.0
340557,3481.57
340564,6809.26
340573,12999.0
340580,7940.94
340586,3551.54
340594,6295.64
340603,0.0
340606,10050.82
340617,10183.92
340624,5171.92
340638,9029.09
340639,5466.58
340673,3448.11
340694,0.0
340698,6733.73
340713,6241.67
340726,11008.58
340736,4778.9
340740,9120.32
340773,5629.95
340775,8400.0
340788,4189.79
340825,12282.46
340833,0.0
340841,0.0
340850,10815.68
340854,6043.53
340855,5187.0
340858,6886.92
340869,12674.58
340875,0.0
340876,4710.8
340878,6132.18
340895,3018.79
340899,6420.15
340905,10856.87
340911,2634.5
340927,5822.6
340934,6297.6
340940,3879.94
340947,7143.36
340952,8462.33
340963,4391.18
340986,9976.5
340988,5272.0
340997,3013.2
341005,6770.19
341021,9965.4
341026,5878.81
341032,5284.15
341033,7303.71
341041,0.0
341043,5262.0
341096,8317.4
341103,0.0
341106,10080.25
341130,10002.55
341160,0.0
341165,8995.44
341167,5353.71
341175,10661.1
341180,13122.77
341234,0.0
341240,9243.58
341258,3514.31
341264,0.0
341280,0.0
341293,7674.54
341300,8117.25
341307,0.0
341310,5842.64
341314,9181.0
341321,0.0
341334,5056.0
341336,8954.73
341338,0.0
341340,7453.58
341342,5627.81
341344,4254.91
341351,4795.7
341353,7443.14
341365,6453.89
341368,5211.31
341372,4827.29
341374,6514.68
341389,7992.8
341403,0.0
341404,5597.67
341409,6355.69
341416,11380.27
341421,7952.5
341427,10193.27
341436,0.0
341444,8507.15
341446,7506.67
341448,12586.27
341451,5882.45
341461,7228.53
341463,6457.11
341485,4404.2
341491,3596.3
341494,3098.8
341523,6518.64
341537,9979.6
341538,8198.25
341546,3014.09
341550,7063.67
341562,6164.45
341582,9539.5
341583,3166.47
341585,6671.3
341586,6886.9
341589,4376.05
341616,6160.81
341622,6947.9
341626,7831.0
341650,4754.54
341663,7101.0
341672,7937.55
341679,4669.85
341681,4248.3
341698,4999.06
341720,0.0
341735,6610.31
341738,9503.21
341759,0.0
341768,9857.55
341769,2456.12
341773,3094.24
341780,9555.15
341794,6426.3
341822,0.0
341825,8730.72
341831,4864.0
341840,4879.13
341843,7442.94
341846,6737.09
341862,10875.11
341866,0.0
341869,6443.05
341892,3882.14
341897,6812.5
341909,4618.62
341926,0.0
341927,5618.68
341953,5160.0
341957,2319.29
341972,9733.8
341974,5266.64
341995,6890.4
342007,5005.72
342009,6234.88
342032,9740.42
342040,0.0
342057,5862.0
342087,12192.29
342109,0.0
342134,2307.83
342145,7440.53
342160,18869.2
342168,5369.44
342207,5847.9
342209,20963.89
342218,0.0
342226,4315.53
342227,4156.4
342248,7059.93
342256,5965.0
342259,4980.0
342272,4062.27
342285,3107.29
342288,5013.45
342290,4985.3
342300,0.0
342305,0.0
342344,4597.18
342351,5142.2
342364,0.0
342397,4687.93
342415,9527.38
342429,5352.6
342434,5867.33
342438,7592.33
342440,0.0
342451,6036.26
342461,0.0
342468,0.0
342474,0.0
342487,4906.4
342488,6497.71
342493,4514.69
342516,7482.06
342547,2136.25
342560,5744.7
342597,8875.15
342604,6281.68
342614,5530.6
342616,5162.0
342625,7053.94
342644,9294.92
342659,10801.25
342664,0.0
342678,5441.58
342709,7389.31
342742,2596.17
342743,0.0
342755,6583.54
342763,6282.07
342778,5597.82
342789,6803.5
342794,10877.93
342799,5377.73
342800,0.0
342828,0.0
342832,6370.62
342838,12123.62
342846,5873.4
342850,0.0
342864,3133.58
342873,0.0
342874,7357.54
342881,6085.14
342884,4827.69
342930,5518.8
342956,6356.4
342971,7155.26
342994,8277.31
342997,10613.46
343007,17071.53
343016,10541.75
343025,0.0
343026,5778.67
343028,10270.19
343030,6090.31
343036,0.0
343040,0.0
343057,25987.25
343058,7595.0
343067,4403.83
343110,5932.83
343151,5862.75
343159,8909.47
343163,10990.6
343178,5310.82
343183,0.0
343188,7336.56
343192,6593.25
343218,9117.43
343220,6517.14
343249,4985.0
343275,11013.86
343306,8315.6
343310,5087.27
343335,4921.12
343353,3054.81
343373,4275.4
343385,7730.55
343393,0.0
343405,11314.0
343409,3926.55
343415,5356.18
343416,4473.69
343434,0.0
343441,9407.0
343442,10083.1
343443,7792.93
343447,6030.75
343468,6694.09
343472,7186.17
343480,4823.46
343494,0.0
343499,6493.86
343500,0.0
343509,3436.67
343513,5583.53
343514,5712.67
343540,5676.54
343561,9995.57
343582,7468.08
343585,8761.79
343607,0.0
343608,10575.86
343621,7686.42
343624,7805.17
343659,4663.55
343675,0.0
343690,9000.83
343711,6493.84
343725,0.0
343739,0.0
343743,4016.1
343745,0.0
343758,3554.57
343783,3256.69
343803,3807.12
343805,3038.67
343820,6041.1
343824,4188.82
343828,4067.58
343853,9073.9
343860,6774.56
343875,0.0
343888,8702.8
343902,7618.25
343913,6302.42
343920,5823.6
343948,3637.17
343956,5750.57
343977,2466.73
344014,4278.7
344043,11674.64
344057,5048.33
344071,8608.23
344077,4458.3
344102,0.0
344104,0.0
344105,4950.58
344107,2424.39
344125,8995.18
344128,0.0
344152,5008.16
344174,0.0
344178,4468.53
344195,0.0
344197,0.0
344200,5971.3
344221,2951.54
344228,0.0
344230,8337.58
344244,8684.9
344245,8306.0
344252,8715.56
344266,7195.88
344287,5716.9
344289,5989.82
344294,0.0
344298,4816.9
344322,0.0
344336,0.0
344339,4593.56
344353,11012.73
344354,3436.1
344359,0.0
344381,4232.45
344384,5071.58
344392,6078.83
344397,5570.0
344400,0.0
344410,3586.67
344415,7313.71
344433,0.0
344438,5440.29
344440,11719.93
344442,0.0
344454,5421.82
344456,10060.92
344464,0.0
344465,0.0
344468,8517.91
344474,7605.7
344475,6212.9
344481,3349.2
344507,13330.5
344510,6689.0
344516,7379.56
344528,9452.62
344532,6738.53
344559,7239.8
344562,7715.0
344571,7552.08
344572,4933.0
344575,0.0
344577,4537.6
344580,5651.54
344606,3908.86
344622,5910.36
344623,3839.4
344624,0.0
344626,3797.06
344628,9185.09
344637,3556.2
344647,0.0
344656,4122.14
344657,5279.79
344670,8662.67
344680,11458.56
344687,5222.73
344688,5821.79
344701,2856.93
344704,0.0
344707,9005.45
344732,0.0
344736,3930.16
344749,3572.25
344751,5556.77
344756,11781.0
344758,2797.9
344760,0.0
344763,0.0
344782,5505.47
344787,5598.92
344811,4939.75
344815,0.0
344826,8519.67
344837,0.0
344838,5029.7
344858,2319.0
344860,10855.4
344874,0.0
344880,0.0
344890,8300.3
344894,0.0
344899,11614.3
344912,0.0
344948,0.0
344951,6707.75
344957,8029.4
344977,11642.3
344981,9898.3
344984,4397.6
344986,0.0
344995,11991.67
345003,12399.07
345007,14573.77
345012,0.0
345028,0.0
345033,0.0
345038,4616.31
345039,8082.55
345045,4324.36
345048,5501.69
345060,9483.8
345085,5072.69
345095,6359.28
345096,10001.83
345108,7041.32
345110,3589.08
345124,10004.64
345126,4883.95
345131,3133.17
345154,15076.18
345161,6112.55
345166,4645.95
345168,3301.83
345172,5774.5
345179,6127.36
345185,6542.53
345192,7724.75
345195,7302.0
345197,7443.17
345200,4966.14
345217,9051.21
345250,5588.29
345258,7346.63
345260,0.0
345261,19531.06
345266,7876.2
345269,3947.75
345270,4204.24
345281,13928.39
345289,7542.2
345293,5970.09
345313,13136.8
345320,7843.06
345326,4361.7
345344,1649.92
345345,7829.22
345350,5074.16
345356,9578.09
345373,9789.67
345376,4945.83
345408,6421.4
345415,5156.05
345417,5404.85
345429,3906.1
345431,6684.3
345436,4774.67
345439,7941.24
345462,7065.92
345463,12903.6
345475,2205.09
345480,6149.5
345490,3199.58
345491,8082.2
345497,0.0
345507,6971.1
345509,0.0
345535,0.0
345537,7049.4
345548,2635.58
345558,5957.88
345579,3298.5
345591,2754.42
345593,4247.82
345615,5621.11
345621,5707.69
345637,6785.75
345669,0.0
345673,0.0
345680,4870.73
345689,8323.06
345697,6145.93
345710,0.0
345713,11549.42
345717,0.0
345719,5062.58
345720,8513.0
